The user avc (123) accessed the system at 7/24/2022 on 1:14:37 PM
The user paulo (123) accessed the system at 7/24/2022 on 2:29:53 PM
The user pg (123) accessed the system at 7/24/2022 on 2:34:05 PM
The user pg (123) logged out of the system at 7/24/2022 on 2:34:05 PM
The user bia (123) accessed the system at 7/24/2022 on 2:43:04 PM
The user bia (123) logged out of the system at 7/24/2022 on 2:43:11 PM
The user abc (123) accessed the system at 7/24/2022 on 2:59:21 PM
The user abc (123) logged out of the system at 7/24/2022 on 2:59:22 PM
